# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 6733 4 4482 142 2426571 5 /openedx/staticfiles/common/js/discussion/views/discussion_topic_menu_view.e713ed114531.js
DUPTYPE_WITHIN_SAME_TREE -6733 5 4482 142 2030144 5 /openedx/staticfiles/studio/common/js/discussion/views/discussion_topic_menu_view.e713ed114531.js
DUPTYPE_WITHIN_SAME_TREE -6733 5 4482 142 2029066 5 /openedx/staticfiles/studio/common/js/discussion/views/discussion_topic_menu_view.js
DUPTYPE_WITHIN_SAME_TREE -6733 4 4482 142 2421312 5 /openedx/staticfiles/common/js/discussion/views/discussion_topic_menu_view.js
DUPTYPE_FIRST_OCCURRENCE 3089 2 4484 142 3210026 5 /openedx/staticfiles/studio/templates/group-configuration-details.9bb590b707bb.underscore
DUPTYPE_WITHIN_SAME_TREE -3089 2 4484 142 3207179 5 /openedx/staticfiles/studio/templates/group-configuration-details.underscore
DUPTYPE_FIRST_OCCURRENCE 7543 4 4491 142 3085897 5 /openedx/staticfiles/js/bower/URIjs/src/IPv6.1d81b2705b81.js
DUPTYPE_WITHIN_SAME_TREE -7543 5 4491 142 1632492 5 /openedx/staticfiles/studio/js/bower/URIjs/src/IPv6.1d81b2705b81.js
DUPTYPE_WITHIN_SAME_TREE -7543 4 4491 142 3085441 5 /openedx/staticfiles/js/bower/URIjs/src/IPv6.js
DUPTYPE_WITHIN_SAME_TREE -7543 9 4491 142 20464 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/IPv6.1d81b2705b81.js
DUPTYPE_WITHIN_SAME_TREE -7543 5 4491 142 1632242 5 /openedx/staticfiles/studio/js/bower/URIjs/src/IPv6.js
DUPTYPE_WITHIN_SAME_TREE -7543 8 4491 142 2424723 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/IPv6.1d81b2705b81.js
DUPTYPE_WITHIN_SAME_TREE -7543 8 4491 142 2424159 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/IPv6.js
DUPTYPE_WITHIN_SAME_TREE -7543 9 4491 142 16732 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/IPv6.js
DUPTYPE_FIRST_OCCURRENCE 1575 2 4495 142 2427918 5 /openedx/staticfiles/course_experience/js/CourseOutline.5cb26fb9a706.js
DUPTYPE_WITHIN_SAME_TREE -1575 2 4495 142 2422441 5 /openedx/staticfiles/course_experience/js/CourseOutline.js
DUPTYPE_FIRST_OCCURRENCE 14867 7 4498 142 2820008 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Scrollable.8c417a30ee3a.js
DUPTYPE_WITHIN_SAME_TREE -14867 8 4498 142 3206826 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Scrollable.js
DUPTYPE_WITHIN_SAME_TREE -14867 7 4498 142 2819148 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Scrollable.js
DUPTYPE_WITHIN_SAME_TREE -14867 8 4498 142 3208250 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Scrollable.8c417a30ee3a.js
DUPTYPE_FIRST_OCCURRENCE 6417 3 4499 142 3206297 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/extensions.d07af46423fd.html
DUPTYPE_WITHIN_SAME_TREE -6417 3 4499 142 3205530 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/extensions.html
DUPTYPE_FIRST_OCCURRENCE 959 1 4501 142 2428347 5 /openedx/staticfiles/images/homepage-hero-video-thumb.182306c70abe.jpg
DUPTYPE_WITHIN_SAME_TREE -959 1 4501 142 2422330 5 /openedx/staticfiles/images/homepage-hero-video-thumb.jpg
DUPTYPE_FIRST_OCCURRENCE 12539 6 4509 142 2425796 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Table/README.2fe4d860e70c.md
DUPTYPE_WITHIN_SAME_TREE -12539 6 4509 142 2423059 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Table/README.md
DUPTYPE_FIRST_OCCURRENCE 1217 1 4518 142 2428753 5 /openedx/staticfiles/proctoring/close-modal-hover.258b0518b2bf.png
DUPTYPE_WITHIN_SAME_TREE -1217 4 4518 142 2685697 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/close-modal-hover.png
DUPTYPE_WITHIN_SAME_TREE -1217 4 4518 142 2686280 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/close-modal-hover.258b0518b2bf.png
DUPTYPE_WITHIN_SAME_TREE -1217 2 4518 142 3207946 5 /openedx/staticfiles/studio/proctoring/close-modal-hover.png
DUPTYPE_WITHIN_SAME_TREE -1217 2 4518 142 3210119 5 /openedx/staticfiles/studio/proctoring/close-modal-hover.258b0518b2bf.png
DUPTYPE_WITHIN_SAME_TREE -1217 1 4518 142 2424057 5 /openedx/staticfiles/proctoring/close-modal-hover.png
DUPTYPE_FIRST_OCCURRENCE 10199 5 4524 142 2426072 5 /openedx/staticfiles/js/vendor/pdfjs/locale/sw/viewer.f3a68312be5d.properties
DUPTYPE_WITHIN_SAME_TREE -10199 5 4524 142 2421816 5 /openedx/staticfiles/js/vendor/pdfjs/locale/sw/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10199 6 4524 142 3206738 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/sw/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10199 6 4524 142 3208624 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/sw/viewer.f3a68312be5d.properties
DUPTYPE_FIRST_OCCURRENCE 4959 3 4529 142 2427118 5 /openedx/staticfiles/js/vendor/CodeMirror/stex.61ed847b5541.js
DUPTYPE_WITHIN_SAME_TREE -4959 4 4529 142 3209391 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/stex.61ed847b5541.js
DUPTYPE_WITHIN_SAME_TREE -4959 4 4529 142 3207044 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/stex.js
DUPTYPE_WITHIN_SAME_TREE -4959 3 4529 142 2421906 5 /openedx/staticfiles/js/vendor/CodeMirror/stex.js
DUPTYPE_FIRST_OCCURRENCE 7605 4 4535 142 2686290 5 /openedx/staticfiles/js/bower/jquery/src/traversing.91cb86870f43.js
DUPTYPE_WITHIN_SAME_TREE -7605 9 4535 142 16831 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/traversing.js
DUPTYPE_WITHIN_SAME_TREE -7605 5 4535 142 1098419 5 /openedx/staticfiles/studio/js/bower/jquery/src/traversing.js
DUPTYPE_WITHIN_SAME_TREE -7605 8 4535 142 2424247 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/traversing.js
DUPTYPE_WITHIN_SAME_TREE -7605 4 4535 142 2685753 5 /openedx/staticfiles/js/bower/jquery/src/traversing.js
DUPTYPE_WITHIN_SAME_TREE -7605 9 4535 142 20502 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/traversing.91cb86870f43.js
DUPTYPE_WITHIN_SAME_TREE -7605 8 4535 142 2424761 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/traversing.91cb86870f43.js
DUPTYPE_WITHIN_SAME_TREE -7605 5 4535 142 1099449 5 /openedx/staticfiles/studio/js/bower/jquery/src/traversing.91cb86870f43.js
DUPTYPE_FIRST_OCCURRENCE 11397 5 4536 142 2426156 5 /openedx/staticfiles/support/jsx/entitlements/components/EntitlementForm/index.4d3c091fd730.jsx
DUPTYPE_WITHIN_SAME_TREE -11397 5 4536 142 2422432 5 /openedx/staticfiles/support/jsx/entitlements/components/EntitlementForm/index.jsx
DUPTYPE_FIRST_OCCURRENCE 15955 8 4544 142 2424672 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Dropdown/README.md.2ab76aa5a089.html
DUPTYPE_WITHIN_SAME_TREE -15955 8 4544 142 2423164 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Dropdown/README.md.html
DUPTYPE_FIRST_OCCURRENCE 6465 3 4547 142 2427423 5 /openedx/staticfiles/vendor/jsme/jme_examples/jme_example1.0c18d1c152f3.html
DUPTYPE_WITHIN_SAME_TREE -6465 4 4547 142 3207591 5 /openedx/staticfiles/studio/vendor/jsme/jme_examples/jme_example1.html
DUPTYPE_WITHIN_SAME_TREE -6465 3 4547 142 2423472 5 /openedx/staticfiles/vendor/jsme/jme_examples/jme_example1.html
DUPTYPE_WITHIN_SAME_TREE -6465 4 4547 142 3209527 5 /openedx/staticfiles/studio/vendor/jsme/jme_examples/jme_example1.0c18d1c152f3.html
DUPTYPE_FIRST_OCCURRENCE 14901 7 4552 142 2820067 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/LocalStorage.99f180172fc9.js
DUPTYPE_WITHIN_SAME_TREE -14901 7 4552 142 2819209 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/LocalStorage.js
DUPTYPE_WITHIN_SAME_TREE -14901 8 4552 142 3206887 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/LocalStorage.js
DUPTYPE_WITHIN_SAME_TREE -14901 8 4552 142 3208309 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/LocalStorage.99f180172fc9.js
DUPTYPE_FIRST_OCCURRENCE 16055 8 4555 142 2424703 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/index.jsx.276c22edca92.html
DUPTYPE_WITHIN_SAME_TREE -16055 8 4555 142 2423195 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 16287 8 4555 142 1098953 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/index.jsx.ed9f0127bf1b.html
DUPTYPE_WITHIN_SAME_TREE -16287 8 4555 142 1097695 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 10325 5 4555 142 2426198 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/TextArea/index.jsx.a6c88acae66d.html
DUPTYPE_WITHIN_SAME_TREE -10325 5 4555 142 2422940 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/TextArea/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 2229 2 4557 142 2427600 5 /openedx/staticfiles/js/vendor/jquery.timeago.9605aaf0437d.js
DUPTYPE_WITHIN_SAME_TREE -2229 3 4557 142 3209677 5 /openedx/staticfiles/studio/js/vendor/jquery.timeago.9605aaf0437d.js
DUPTYPE_WITHIN_SAME_TREE -2229 3 4557 142 3206560 5 /openedx/staticfiles/studio/js/vendor/jquery.timeago.js
DUPTYPE_WITHIN_SAME_TREE -2229 2 4557 142 2421717 5 /openedx/staticfiles/js/vendor/jquery.timeago.js
DUPTYPE_FIRST_OCCURRENCE 4537 3 4559 142 2427277 5 /openedx/staticfiles/js/discussions_management/views/divided_discussions.8320000ae80f.js
DUPTYPE_WITHIN_SAME_TREE -4537 3 4559 142 2422694 5 /openedx/staticfiles/js/discussions_management/views/divided_discussions.js
DUPTYPE_FIRST_OCCURRENCE 1515 2 4575 142 1099039 5 /openedx/staticfiles/bundles/js/sock.25f2d5a2a5d213c70439.b7460ea3e702.js
DUPTYPE_WITHIN_SAME_TREE -1515 3 4575 142 1632573 5 /openedx/staticfiles/studio/bundles/js/sock.25f2d5a2a5d213c70439.b7460ea3e702.js
DUPTYPE_WITHIN_SAME_TREE -1515 2 4575 142 1099040 5 /openedx/staticfiles/bundles/js/sock.b7460ea3e702.js
DUPTYPE_WITHIN_SAME_TREE -1515 3 4575 142 1632574 5 /openedx/staticfiles/studio/bundles/js/sock.b7460ea3e702.js
DUPTYPE_WITHIN_SAME_TREE -1515 3 4575 142 1632208 5 /openedx/staticfiles/studio/bundles/js/sock.25f2d5a2a5d213c70439.js
DUPTYPE_WITHIN_SAME_TREE -1515 3 4575 142 1632209 5 /openedx/staticfiles/studio/bundles/js/sock.js
DUPTYPE_WITHIN_SAME_TREE -1515 2 4575 142 1097599 5 /openedx/staticfiles/bundles/js/sock.25f2d5a2a5d213c70439.js
DUPTYPE_WITHIN_SAME_TREE -1515 2 4575 142 1097600 5 /openedx/staticfiles/bundles/js/sock.js
DUPTYPE_FIRST_OCCURRENCE 14590 6 4576 142 3085810 5 /openedx/staticfiles/xblock/resources/poll/translations/hi/LC_MESSAGES/text.6bb6c28f00f7.po
DUPTYPE_WITHIN_SAME_TREE -14590 7 4576 142 3208054 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/hi/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14590 7 4576 142 3208521 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/hi/LC_MESSAGES/text.6bb6c28f00f7.po
DUPTYPE_WITHIN_SAME_TREE -14590 6 4576 142 3085545 5 /openedx/staticfiles/xblock/resources/poll/translations/hi/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 10181 5 4581 142 2426073 5 /openedx/staticfiles/js/vendor/pdfjs/locale/rw/viewer.97f7914b1a0e.properties
DUPTYPE_WITHIN_SAME_TREE -10181 6 4581 142 3206740 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/rw/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10181 6 4581 142 3208625 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/rw/viewer.97f7914b1a0e.properties
DUPTYPE_WITHIN_SAME_TREE -10181 5 4581 142 2421817 5 /openedx/staticfiles/js/vendor/pdfjs/locale/rw/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 4895 3 4587 142 2427298 5 /openedx/staticfiles/js/student_account/components/PasswordResetConfirmation.1751599c855a.jsx
DUPTYPE_WITHIN_SAME_TREE -4895 3 4587 142 2422724 5 /openedx/staticfiles/js/student_account/components/PasswordResetConfirmation.jsx
DUPTYPE_FIRST_OCCURRENCE 1151 1 4590 142 2428401 5 /openedx/staticfiles/js/pending_tasks.daf08a10157f.js
DUPTYPE_WITHIN_SAME_TREE -1151 1 4590 142 2422536 5 /openedx/staticfiles/js/pending_tasks.js
DUPTYPE_FIRST_OCCURRENCE 15873 7 4592 142 3085743 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/es-419/textjs.4b8f3b867ef0.js
DUPTYPE_WITHIN_SAME_TREE -15873 8 4592 142 3208001 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/es-419/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15873 7 4592 142 3085489 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/es-419/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15873 8 4592 142 3208385 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/es-419/textjs.4b8f3b867ef0.js
DUPTYPE_FIRST_OCCURRENCE 1117 1 4614 142 2428382 5 /openedx/staticfiles/js/jquery.gradebook.6843aa77a46e.js
DUPTYPE_WITHIN_SAME_TREE -1117 1 4614 142 2422517 5 /openedx/staticfiles/js/jquery.gradebook.js
DUPTYPE_FIRST_OCCURRENCE 15905 7 4615 142 3085760 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/pt-br/textjs.935265d86d7d.js
DUPTYPE_WITHIN_SAME_TREE -15905 7 4615 142 3085506 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/pt-br/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15905 8 4615 142 3208016 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/pt-br/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15905 8 4615 142 3208400 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/pt-br/textjs.935265d86d7d.js
DUPTYPE_FIRST_OCCURRENCE 5233 3 4618 142 2427318 5 /openedx/staticfiles/paragon/src/StatusAlert/StatusAlert.test.40a9aaebeedf.jsx
DUPTYPE_WITHIN_SAME_TREE -5233 6 4618 142 2158673 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/StatusAlert/StatusAlert.test.40a9aaebeedf.jsx
DUPTYPE_WITHIN_SAME_TREE -5233 6 4618 142 2158097 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/StatusAlert/StatusAlert.test.jsx
DUPTYPE_WITHIN_SAME_TREE -5233 6 4618 142 2425764 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/StatusAlert/StatusAlert.test.40a9aaebeedf.jsx
DUPTYPE_WITHIN_SAME_TREE -5233 6 4618 142 2423027 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/StatusAlert/StatusAlert.test.jsx
DUPTYPE_WITHIN_SAME_TREE -5233 3 4618 142 2422828 5 /openedx/staticfiles/paragon/src/StatusAlert/StatusAlert.test.jsx
DUPTYPE_FIRST_OCCURRENCE 12515 6 4619 142 2425756 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Responsive/Responsive.test.d184e5a9f1b3.jsx
DUPTYPE_WITHIN_SAME_TREE -12515 6 4619 142 2158093 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Responsive/Responsive.test.jsx
DUPTYPE_WITHIN_SAME_TREE -12515 6 4619 142 2423019 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Responsive/Responsive.test.jsx
DUPTYPE_WITHIN_SAME_TREE -12515 6 4619 142 2158670 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Responsive/Responsive.test.d184e5a9f1b3.jsx
DUPTYPE_FIRST_OCCURRENCE 3593 2 4619 142 2427847 5 /openedx/staticfiles/templates/navigation/navigation.19f94d2fa415.html
DUPTYPE_WITHIN_SAME_TREE -3593 2 4619 142 2422277 5 /openedx/staticfiles/templates/navigation/navigation.html
DUPTYPE_FIRST_OCCURRENCE 15909 7 4620 142 3085761 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/pt_br/textjs.5371837348c0.js
DUPTYPE_WITHIN_SAME_TREE -15909 8 4620 142 3208017 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/pt_br/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15909 8 4620 142 3208401 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/pt_br/textjs.5371837348c0.js
DUPTYPE_WITHIN_SAME_TREE -15909 7 4620 142 3085507 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/pt_br/textjs.js
DUPTYPE_FIRST_OCCURRENCE 1557 2 4631 142 2427926 5 /openedx/staticfiles/completion/js/ViewedEvent.0c94f6c93ec6.js
DUPTYPE_WITHIN_SAME_TREE -1557 2 4631 142 2422449 5 /openedx/staticfiles/completion/js/ViewedEvent.js
DUPTYPE_FIRST_OCCURRENCE 4591 3 4631 142 2427237 5 /openedx/staticfiles/js/edxnotes/views/tab_view.712ea2395c4b.js
DUPTYPE_WITHIN_SAME_TREE -4591 3 4631 142 2422631 5 /openedx/staticfiles/js/edxnotes/views/tab_view.js
DUPTYPE_FIRST_OCCURRENCE 15973 8 4634 142 2424692 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Icon/README.md.1848a17260d4.html
DUPTYPE_WITHIN_SAME_TREE -15973 8 4634 142 2423184 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Icon/README.md.html
DUPTYPE_FIRST_OCCURRENCE 3525 2 4635 142 2427777 5 /openedx/staticfiles/templates/header/header.c99451826aea.html
DUPTYPE_WITHIN_SAME_TREE -3525 2 4635 142 2422201 5 /openedx/staticfiles/templates/header/header.html
DUPTYPE_FIRST_OCCURRENCE 9983 5 4643 142 2029498 5 /openedx/staticfiles/js/bower/sinon/test/util/event-test.8fcef8836b3c.js
DUPTYPE_WITHIN_SAME_TREE -9983 9 4643 142 2424230 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/util/event-test.js
DUPTYPE_WITHIN_SAME_TREE -9983 10 4643 142 16811 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/util/event-test.js
DUPTYPE_WITHIN_SAME_TREE -9983 5 4643 142 2029029 5 /openedx/staticfiles/js/bower/sinon/test/util/event-test.js
DUPTYPE_WITHIN_SAME_TREE -9983 6 4643 142 2948340 5 /openedx/staticfiles/studio/js/bower/sinon/test/util/event-test.js
DUPTYPE_WITHIN_SAME_TREE -9983 6 4643 142 2951627 5 /openedx/staticfiles/studio/js/bower/sinon/test/util/event-test.8fcef8836b3c.js
DUPTYPE_WITHIN_SAME_TREE -9983 10 4643 142 20410 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/util/event-test.8fcef8836b3c.js
DUPTYPE_WITHIN_SAME_TREE -9983 9 4643 142 2424606 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/util/event-test.8fcef8836b3c.js
DUPTYPE_FIRST_OCCURRENCE 8745 4 4644 142 3872001 5 /openedx/staticfiles/studio/js/models/settings/course_grading_policy.b23c5c5754a7.js
DUPTYPE_WITHIN_SAME_TREE -8745 4 4644 142 3871482 5 /openedx/staticfiles/studio/js/models/settings/course_grading_policy.js
DUPTYPE_FIRST_OCCURRENCE 4763 3 4650 142 2294748 5 /openedx/staticfiles/js/i18n/te/djangojs.080cf8340722.js
DUPTYPE_WITHIN_SAME_TREE -4763 3 4650 142 2293677 5 /openedx/staticfiles/js/i18n/te/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4763 4 4650 142 3207448 5 /openedx/staticfiles/studio/js/i18n/te/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4763 4 4650 142 3209509 5 /openedx/staticfiles/studio/js/i18n/te/djangojs.080cf8340722.js
DUPTYPE_FIRST_OCCURRENCE 8967 4 4650 142 3209446 5 /openedx/staticfiles/studio/js/views/utils/move_xblock_utils.2fcce76781bb.js
DUPTYPE_WITHIN_SAME_TREE -8967 4 4650 142 3207383 5 /openedx/staticfiles/studio/js/views/utils/move_xblock_utils.js
DUPTYPE_FIRST_OCCURRENCE 10035 5 4650 142 2426035 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ast/viewer.80c6e8141140.properties
DUPTYPE_WITHIN_SAME_TREE -10035 6 4650 142 3206652 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ast/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10035 5 4650 142 2421779 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ast/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10035 6 4650 142 3208581 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ast/viewer.80c6e8141140.properties
DUPTYPE_FIRST_OCCURRENCE 7751 4 4654 142 2426903 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/js/jquery.fileupload-jquery-ui.60053e765875.js
DUPTYPE_WITHIN_SAME_TREE -7751 5 4654 142 3207008 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/js/jquery.fileupload-jquery-ui.js
DUPTYPE_WITHIN_SAME_TREE -7751 5 4654 142 3209234 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/js/jquery.fileupload-jquery-ui.60053e765875.js
DUPTYPE_WITHIN_SAME_TREE -7751 4 4654 142 2421870 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/js/jquery.fileupload-jquery-ui.js
DUPTYPE_FIRST_OCCURRENCE 9955 5 4656 142 2029483 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/collection.54529b234a01.js
DUPTYPE_WITHIN_SAME_TREE -9955 10 4656 142 20395 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/collection.54529b234a01.js
DUPTYPE_WITHIN_SAME_TREE -9955 6 4656 142 2686467 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/collection.54529b234a01.js
DUPTYPE_WITHIN_SAME_TREE -9955 6 4656 142 2685892 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/collection.js
DUPTYPE_WITHIN_SAME_TREE -9955 9 4656 142 2424185 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/collection.js
DUPTYPE_WITHIN_SAME_TREE -9955 9 4656 142 2424591 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/collection.54529b234a01.js
DUPTYPE_WITHIN_SAME_TREE -9955 5 4656 142 2028984 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/collection.js
DUPTYPE_WITHIN_SAME_TREE -9955 10 4656 142 16762 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/collection.js
DUPTYPE_FIRST_OCCURRENCE 4563 3 4663 142 2427251 5 /openedx/staticfiles/js/edxnotes/utils/logger.39f78530332f.js
DUPTYPE_WITHIN_SAME_TREE -4563 3 4663 142 2422649 5 /openedx/staticfiles/js/edxnotes/utils/logger.js
DUPTYPE_FIRST_OCCURRENCE 3389 2 4663 142 2427701 5 /openedx/staticfiles/templates/courseware/xqa_interface.c147ffc185ed.html
DUPTYPE_WITHIN_SAME_TREE -3389 2 4663 142 2422103 5 /openedx/staticfiles/templates/courseware/xqa_interface.html
DUPTYPE_FIRST_OCCURRENCE 3461 2 4663 142 2955785 5 /openedx/staticfiles/templates/emails/business_order_confirmation_email.b9dd6fd6612b.txt
DUPTYPE_WITHIN_SAME_TREE -3461 2 4663 142 2948085 5 /openedx/staticfiles/templates/emails/business_order_confirmation_email.txt
DUPTYPE_FIRST_OCCURRENCE 4069 3 4671 142 2427202 5 /openedx/staticfiles/course_bookmarks/js/views/bookmark_button.d4cfaf3361fa.js
